Clicks,Impressions,TotalImpressions,Timestamp,BatchCTR,ModelCTR,MSE,MMSE,FullMSE,FullROC,FullTPR,FullFPR,FullFNR,FullPPR,ModelCalibration,ModelNE,ModelRIG,Method,Hours,Alpha,EqClicks,TrainPart,RecommendationPart
217,122792,1000000,1534231460000,0.00108,0.00177,0.000857,0.996,0.000508,nan,0.399,0.0,0.601,1.0,0.399,0.79,0.21,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
236,138269,1100000,1534233317000,0.00117,0.00171,0.000816,0.996,0.000487,nan,0.395,0.0,0.605,1.0,0.395,0.793,0.207,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
260,154461,1200000,1534235388000,0.00128,0.00168,0.0008,0.996,0.00048,nan,0.391,0.0,0.609,1.0,0.391,0.787,0.213,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
307,171977,1300000,1534237355000,0.00168,0.00179,0.000812,0.995,0.000476,nan,0.406,0.0,0.594,1.0,0.406,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
324,186661,1400000,1534238888000,0.00158,0.00174,0.000783,0.995,0.000463,nan,0.401,0.0,0.599,1.0,0.401,0.783,0.217,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
344,201215,1500000,1534240422000,0.00155,0.00171,0.000768,0.995,0.000457,nan,0.397,0.0,0.603,1.0,0.397,0.781,0.219,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
356,213859,1600000,1534241857000,0.00147,0.00166,0.000749,0.995,0.000453,nan,0.387,0.0,0.613,1.0,0.387,0.778,0.222,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
384,226542,1700000,1534243199000,0.00156,0.0017,0.000739,0.995,0.000444,nan,0.391,0.0,0.609,1.0,0.391,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
403,239741,1800000,1534244712000,0.00154,0.00168,0.000723,0.995,0.000434,nan,0.391,0.0,0.609,1.0,0.391,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
419,254072,1900000,1534246424000,0.0015,0.00165,0.000715,0.995,0.000435,nan,0.384,0.0,0.616,1.0,0.384,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
462,270411,2000000,1534248381000,0.00162,0.00171,0.00073,0.995,0.00044,nan,0.39,0.0,0.61,1.0,0.39,0.772,0.228,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
509,288173,2100000,1534250381000,0.00172,0.00177,0.000744,0.995,0.000443,nan,0.397,0.0,0.603,1.0,0.397,0.767,0.233,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
569,306838,2200000,1534252487000,0.00267,0.00185,0.000762,0.995,0.000445,nan,0.41,0.0,0.59,1.0,0.41,0.761,0.239,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
635,321602,2300000,1534254861000,0.00387,0.00197,0.000775,0.995,0.000441,nan,0.426,0.0,0.574,1.0,0.426,0.757,0.243,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
671,336398,2400000,1534257558000,0.00329,0.00199,0.000784,0.995,0.000448,nan,0.423,0.0,0.577,1.0,0.423,0.746,0.254,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
713,353513,2500000,1534260327000,0.00303,0.00202,0.000787,0.995,0.000447,nan,0.427,0.0,0.573,1.0,0.427,0.742,0.258,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
753,373475,2600000,1534263432000,0.00275,0.00202,0.000786,0.995,0.000443,nan,0.431,0.0,0.569,1.0,0.431,0.741,0.259,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
824,395073,2700000,1534266431000,0.00287,0.00209,0.000802,0.995,0.000444,nan,0.442,0.0,0.558,1.0,0.442,0.739,0.261,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
870,418340,2800000,1534269300000,0.0027,0.00208,0.000821,0.995,0.000458,nan,0.437,0.0,0.563,1.0,0.437,0.726,0.274,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
911,439934,2900000,1534272798000,0.00258,0.00207,0.000822,0.995,0.000458,nan,0.439,0.0,0.561,1.0,0.439,0.725,0.275,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
945,461371,3000000,1534275826000,0.0016,0.00205,0.000819,0.995,0.000456,nan,0.44,0.0,0.56,1.0,0.44,0.725,0.275,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1010,483443,3100000,1534279185000,0.00233,0.00209,0.000837,0.995,0.000463,nan,0.443,0.0,0.557,1.0,0.443,0.718,0.282,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1048,499742,3200000,1534284970000,0.0,0.0021,0.000848,0.995,0.000474,nan,0.438,0.0,0.562,1.0,0.438,0.709,0.291,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1048,499881,3300000,1534301374000,0.0,0.0021,0.000882,0.995,0.000521,nan,0.406,0.0,0.594,1.0,0.406,0.673,0.327,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1078,509909,3400000,1534307392000,0.00302,0.00211,0.000914,0.995,0.000555,nan,0.39,0.0,0.61,1.0,0.39,0.65,0.35,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1142,528707,3500000,1534310553000,0.00327,0.00216,0.000923,0.995,0.000555,nan,0.396,0.0,0.604,1.0,0.396,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1184,545718,3600000,1534313223000,0.00297,0.00217,0.000922,0.995,0.000552,nan,0.398,0.0,0.602,1.0,0.398,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1211,562165,3700000,1534315472000,0.00262,0.00215,0.00092,0.995,0.000553,nan,0.396,0.0,0.604,1.0,0.396,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1237,578089,3800000,1534317461000,0.00242,0.00214,0.000912,0.995,0.000548,nan,0.396,0.0,0.604,1.0,0.396,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1272,594402,3900000,1534319605000,0.00237,0.00214,0.000912,0.995,0.000548,nan,0.396,0.0,0.604,1.0,0.396,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1305,611298,4000000,1534321811000,0.00231,0.00213,0.000908,0.995,0.000545,nan,0.397,0.0,0.603,1.0,0.397,0.654,0.346,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1339,628431,4100000,1534324066000,0.00227,0.00213,0.000905,0.995,0.000542,nan,0.398,0.0,0.602,1.0,0.398,0.656,0.344,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1378,647309,4200000,1534325982000,0.00224,0.00213,0.000904,0.995,0.000541,nan,0.399,0.0,0.601,1.0,0.399,0.656,0.344,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1440,668317,4300000,1534327753000,0.00325,0.00215,0.000909,0.995,0.000539,nan,0.404,0.0,0.596,1.0,0.404,0.657,0.343,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1496,687698,4400000,1534329253000,0.00298,0.00218,0.00091,0.995,0.000535,nan,0.409,0.0,0.591,1.0,0.409,0.658,0.342,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1551,708183,4500000,1534330607000,0.00285,0.00219,0.000908,0.995,0.000529,nan,0.414,0.0,0.586,1.0,0.414,0.661,0.339,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1611,727598,4600000,1534332371000,0.00292,0.00221,0.000912,0.995,0.000528,nan,0.418,0.0,0.582,1.0,0.418,0.661,0.339,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1639,741499,4700000,1534334282000,0.00276,0.00221,0.000909,0.995,0.000528,nan,0.417,0.0,0.583,1.0,0.417,0.659,0.341,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1667,756981,4800000,1534336223000,0.00261,0.0022,0.000903,0.995,0.000524,nan,0.417,0.0,0.583,1.0,0.417,0.659,0.341,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1697,772732,4900000,1534338220000,0.00251,0.0022,0.000902,0.995,0.000524,nan,0.416,0.0,0.584,1.0,0.416,0.656,0.344,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1729,789082,5000000,1534340324000,0.00244,0.00219,0.0009,0.995,0.000524,nan,0.416,0.0,0.584,1.0,0.416,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1743,805561,5100000,1534342505000,0.00226,0.00216,0.000899,0.995,0.000528,nan,0.411,0.0,0.589,1.0,0.411,0.65,0.35,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1771,823111,5200000,1534345017000,0.00219,0.00215,0.000898,0.995,0.000528,nan,0.409,0.0,0.591,1.0,0.409,0.648,0.352,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1835,842278,5300000,1534348283000,0.00231,0.00218,0.000908,0.995,0.000533,nan,0.411,0.0,0.589,1.0,0.411,0.645,0.355,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1882,862813,5400000,1534352099000,0.00217,0.00218,0.000909,0.995,0.000532,nan,0.412,0.0,0.588,1.0,0.412,0.645,0.355,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1919,884461,5500000,1534355823000,0.00192,0.00217,0.00091,0.995,0.000533,nan,0.412,0.0,0.588,1.0,0.412,0.644,0.356,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
1959,907655,5600000,1534359354000,0.00185,0.00216,0.000907,0.995,0.00053,nan,0.414,0.0,0.586,1.0,0.414,0.645,0.355,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2038,932124,5700000,1534362421000,0.00223,0.00219,0.000915,0.995,0.000529,nan,0.419,0.0,0.581,1.0,0.419,0.646,0.354,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2052,938868,5800000,1534365625000,0.0,0.00219,0.000922,0.995,0.000541,nan,0.41,0.0,0.59,1.0,0.41,0.638,0.362,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2052,939080,5900000,1534370861000,0.0,0.00219,0.000925,0.995,0.000551,nan,0.402,0.0,0.598,1.0,0.402,0.631,0.369,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2074,946634,6000000,1534387000000,0.00295,0.00219,0.000935,0.995,0.000564,nan,0.394,0.0,0.606,1.0,0.394,0.622,0.378,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2142,976072,6100000,1534391894000,0.00244,0.00219,0.00094,0.995,0.000563,nan,0.398,0.0,0.602,1.0,0.398,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2221,1001397,6200000,1534395699000,0.00272,0.00222,0.000948,0.995,0.000564,nan,0.403,0.0,0.597,1.0,0.403,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2251,1016110,6300000,1534397928000,0.00259,0.00222,0.000944,0.995,0.000562,nan,0.403,0.0,0.597,1.0,0.403,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2283,1029267,6400000,1534400142000,0.00256,0.00222,0.000942,0.995,0.000561,nan,0.402,0.0,0.598,1.0,0.402,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2305,1041994,6500000,1534401980000,0.00246,0.00221,0.000936,0.995,0.000558,nan,0.402,0.0,0.598,1.0,0.402,0.623,0.377,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2322,1055128,6600000,1534403754000,0.00233,0.0022,0.000929,0.995,0.000553,nan,0.402,0.0,0.598,1.0,0.402,0.624,0.376,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2361,1068911,6700000,1534405748000,0.00238,0.00221,0.000925,0.995,0.000549,nan,0.404,0.0,0.596,1.0,0.404,0.625,0.375,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2381,1082212,6800000,1534407692000,0.00201,0.0022,0.000918,0.995,0.000545,nan,0.404,0.0,0.596,1.0,0.404,0.626,0.374,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2413,1096115,6900000,1534409775000,0.00219,0.0022,0.000915,0.995,0.000542,nan,0.405,0.0,0.595,1.0,0.405,0.626,0.374,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2432,1110936,7000000,1534411756000,0.00183,0.00219,0.00091,0.995,0.00054,nan,0.404,0.0,0.596,1.0,0.404,0.625,0.375,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2464,1125702,7100000,1534413572000,0.00193,0.00219,0.000905,0.995,0.000536,nan,0.405,0.0,0.595,1.0,0.405,0.627,0.373,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2492,1139949,7200000,1534415178000,0.00193,0.00219,0.000901,0.995,0.000533,nan,0.406,0.0,0.594,1.0,0.406,0.627,0.373,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2525,1154969,7300000,1534416750000,0.00198,0.00219,0.000897,0.995,0.00053,nan,0.407,0.0,0.593,1.0,0.407,0.628,0.372,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2569,1171078,7400000,1534418460000,0.00211,0.00219,0.000896,0.995,0.000528,nan,0.408,0.0,0.592,1.0,0.408,0.628,0.372,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2650,1189543,7500000,1534420152000,0.00247,0.00223,0.0009,0.995,0.000526,nan,0.414,0.0,0.586,1.0,0.414,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2706,1208161,7600000,1534421958000,0.00254,0.00224,0.000901,0.995,0.000525,nan,0.416,0.0,0.584,1.0,0.416,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2756,1223952,7700000,1534424198000,0.00261,0.00225,0.000901,0.995,0.000523,nan,0.418,0.0,0.582,1.0,0.418,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2794,1239700,7800000,1534426507000,0.00259,0.00225,0.000899,0.995,0.00052,nan,0.419,0.0,0.581,1.0,0.419,0.63,0.37,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2844,1254970,7900000,1534428901000,0.0041,0.00227,0.000899,0.995,0.000519,nan,0.421,0.0,0.579,1.0,0.421,0.63,0.37,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2889,1273753,8000000,1534431501000,0.0028,0.00227,0.000899,0.995,0.000518,nan,0.422,0.0,0.578,1.0,0.422,0.63,0.37,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
2962,1296361,8100000,1534434488000,0.00301,0.00228,0.000905,0.995,0.00052,nan,0.424,0.0,0.576,1.0,0.424,0.63,0.37,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
3008,1315755,8200000,1534438303000,0.00282,0.00229,0.000905,0.995,0.000518,nan,0.425,0.0,0.575,1.0,0.425,0.631,0.369,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
3066,1337529,8300000,1534442273000,0.00278,0.00229,0.00091,0.995,0.000521,nan,0.425,0.0,0.575,1.0,0.425,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
3114,1359852,8400000,1534445358000,0.00265,0.00229,0.000912,0.995,0.000522,nan,0.426,0.0,0.574,1.0,0.426,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
3188,1384831,8500000,1534448098000,0.00271,0.0023,0.000917,0.995,0.000523,nan,0.428,0.0,0.572,1.0,0.428,0.629,0.371,LinUCB_Disjoint_Multi_Mix,6,0.001,0.0,0.2,0.2
24,12361,400000,1534215666000,0.00194,0.00194,0.00113,0.998,0.000568,nan,0.49,0.0,0.51,1.0,0.49,0.817,0.183,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
84,33951,500000,1534221203000,0.00247,0.00247,0.00134,0.997,0.00075,nan,0.438,0.0,0.562,1.0,0.438,0.687,0.313,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
118,53263,600000,1534223933000,0.00222,0.00222,0.00112,0.996,0.000623,nan,0.437,0.0,0.563,1.0,0.437,0.735,0.265,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
145,71200,700000,1534225990000,0.00204,0.00204,0.00106,0.996,0.000628,nan,0.402,0.0,0.598,1.0,0.402,0.724,0.276,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
166,90211,800000,1534227870000,0.00184,0.00184,0.000939,0.996,0.000552,nan,0.404,0.0,0.596,1.0,0.404,0.772,0.228,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
195,107617,900000,1534229635000,0.00181,0.00181,0.000879,0.996,0.000507,nan,0.414,0.0,0.586,1.0,0.414,0.802,0.198,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
218,122803,1000000,1534231460000,0.00109,0.00178,0.000857,0.996,0.000506,nan,0.401,0.0,0.599,1.0,0.401,0.785,0.215,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
239,138250,1100000,1534233317000,0.00124,0.00173,0.000816,0.996,0.000483,nan,0.4,0.0,0.6,1.0,0.4,0.79,0.21,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
263,154460,1200000,1534235388000,0.00133,0.0017,0.000799,0.996,0.000476,nan,0.395,0.0,0.605,1.0,0.395,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
314,171923,1300000,1534237355000,0.00179,0.00183,0.000811,0.995,0.000468,nan,0.415,0.0,0.585,1.0,0.415,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
333,186599,1400000,1534238888000,0.00169,0.00178,0.000783,0.995,0.000454,nan,0.413,0.0,0.587,1.0,0.413,0.785,0.215,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
353,201104,1500000,1534240422000,0.00164,0.00176,0.000768,0.995,0.000449,nan,0.407,0.0,0.593,1.0,0.407,0.782,0.218,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
365,213740,1600000,1534241857000,0.00156,0.00171,0.000749,0.995,0.000446,nan,0.397,0.0,0.603,1.0,0.397,0.779,0.221,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
393,226405,1700000,1534243199000,0.00163,0.00174,0.000739,0.995,0.000438,nan,0.401,0.0,0.599,1.0,0.401,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
412,239535,1800000,1534244712000,0.00161,0.00172,0.000722,0.995,0.000428,nan,0.4,0.0,0.6,1.0,0.4,0.784,0.216,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
428,253800,1900000,1534246424000,0.00156,0.00169,0.000715,0.995,0.000429,nan,0.393,0.0,0.607,1.0,0.393,0.78,0.22,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
471,270127,2000000,1534248381000,0.00167,0.00174,0.00073,0.995,0.000434,nan,0.397,0.0,0.603,1.0,0.397,0.771,0.229,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
520,287927,2100000,1534250381000,0.00178,0.00181,0.000744,0.995,0.000437,nan,0.406,0.0,0.594,1.0,0.406,0.767,0.233,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
582,306571,2200000,1534252487000,0.00296,0.0019,0.000761,0.995,0.000438,nan,0.419,0.0,0.581,1.0,0.419,0.762,0.238,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
648,321377,2300000,1534254861000,0.00396,0.00202,0.000775,0.995,0.000434,nan,0.434,0.0,0.566,1.0,0.434,0.758,0.242,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
684,336235,2400000,1534257558000,0.00334,0.00203,0.000784,0.995,0.000442,nan,0.431,0.0,0.569,1.0,0.431,0.746,0.254,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
722,353318,2500000,1534260327000,0.00299,0.00204,0.000786,0.995,0.000443,nan,0.432,0.0,0.568,1.0,0.432,0.74,0.26,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
762,373359,2600000,1534263432000,0.00272,0.00204,0.000786,0.995,0.000439,nan,0.436,0.0,0.564,1.0,0.436,0.74,0.26,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
833,394988,2700000,1534266431000,0.00285,0.00211,0.000802,0.995,0.00044,nan,0.447,0.0,0.553,1.0,0.447,0.737,0.263,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
879,418256,2800000,1534269300000,0.00268,0.0021,0.000821,0.995,0.000455,nan,0.442,0.0,0.558,1.0,0.442,0.725,0.275,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
920,439935,2900000,1534272798000,0.00256,0.00209,0.000822,0.995,0.000454,nan,0.443,0.0,0.557,1.0,0.443,0.724,0.276,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
954,461534,3000000,1534275826000,0.00159,0.00207,0.000819,0.995,0.000452,nan,0.444,0.0,0.556,1.0,0.444,0.723,0.277,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1017,483593,3100000,1534279185000,0.00227,0.0021,0.000837,0.995,0.00046,nan,0.446,0.0,0.554,1.0,0.446,0.716,0.284,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1055,499982,3200000,1534284970000,0.0,0.00211,0.000848,0.995,0.000471,nan,0.441,0.0,0.559,1.0,0.441,0.706,0.294,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1055,500123,3300000,1534301374000,0.0,0.00211,0.000882,0.995,0.000518,nan,0.409,0.0,0.591,1.0,0.409,0.671,0.329,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1085,510231,3400000,1534307392000,0.003,0.00213,0.000914,0.995,0.000553,nan,0.392,0.0,0.608,1.0,0.392,0.648,0.352,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1149,529035,3500000,1534310553000,0.00326,0.00217,0.000923,0.995,0.000552,nan,0.398,0.0,0.602,1.0,0.398,0.649,0.351,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1193,546133,3600000,1534313223000,0.00301,0.00218,0.000922,0.995,0.000549,nan,0.401,0.0,0.599,1.0,0.401,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1220,562720,3700000,1534315472000,0.00264,0.00217,0.00092,0.995,0.000551,nan,0.399,0.0,0.601,1.0,0.399,0.649,0.351,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1246,578707,3800000,1534317461000,0.00243,0.00215,0.000912,0.995,0.000546,nan,0.399,0.0,0.601,1.0,0.399,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1279,595093,3900000,1534319605000,0.00236,0.00215,0.000911,0.995,0.000546,nan,0.398,0.0,0.602,1.0,0.398,0.65,0.35,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1314,612073,4000000,1534321811000,0.00232,0.00215,0.000908,0.995,0.000542,nan,0.399,0.0,0.601,1.0,0.399,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1348,629158,4100000,1534324066000,0.00227,0.00214,0.000904,0.995,0.00054,nan,0.4,0.0,0.6,1.0,0.4,0.652,0.348,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1387,648055,4200000,1534325982000,0.00225,0.00214,0.000904,0.995,0.000538,nan,0.401,0.0,0.599,1.0,0.401,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1451,669033,4300000,1534327753000,0.00328,0.00217,0.000909,0.995,0.000536,nan,0.407,0.0,0.593,1.0,0.407,0.654,0.346,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1507,688369,4400000,1534329253000,0.00299,0.00219,0.00091,0.995,0.000532,nan,0.412,0.0,0.588,1.0,0.412,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1562,708424,4500000,1534330607000,0.00288,0.0022,0.000908,0.995,0.000527,nan,0.417,0.0,0.583,1.0,0.417,0.658,0.342,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1620,727639,4600000,1534332371000,0.00292,0.00223,0.000912,0.995,0.000526,nan,0.421,0.0,0.579,1.0,0.421,0.657,0.343,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1648,741503,4700000,1534334282000,0.00277,0.00222,0.000909,0.995,0.000526,nan,0.419,0.0,0.581,1.0,0.419,0.655,0.345,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1676,756929,4800000,1534336223000,0.00261,0.00221,0.000903,0.995,0.000522,nan,0.42,0.0,0.58,1.0,0.42,0.654,0.346,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1709,772629,4900000,1534338220000,0.00254,0.00221,0.000902,0.995,0.000522,nan,0.419,0.0,0.581,1.0,0.419,0.653,0.347,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1741,788975,5000000,1534340324000,0.00246,0.00221,0.0009,0.995,0.000521,nan,0.418,0.0,0.582,1.0,0.418,0.651,0.349,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1757,805530,5100000,1534342505000,0.00229,0.00218,0.000899,0.995,0.000525,nan,0.414,0.0,0.586,1.0,0.414,0.647,0.353,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1785,823126,5200000,1534345017000,0.00221,0.00217,0.000898,0.995,0.000525,nan,0.412,0.0,0.588,1.0,0.412,0.645,0.355,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1849,842391,5300000,1534348283000,0.00233,0.00219,0.000908,0.995,0.00053,nan,0.414,0.0,0.586,1.0,0.414,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
1892,862912,5400000,1534352099000,0.00196,0.00219,0.000909,0.995,0.00053,nan,0.415,0.0,0.585,1.0,0.415,0.641,0.359,LinUCB_Disjoint_Multi_Mix,6,0.0001,0.0,0.2,0.2
